Team,Team within selected timeframe,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Height,Weight,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Shots against,Clean sheets,"Save rate, %",xG against,xG against per 90,Back passes received as GK per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",AMF,CB,CF,DMF,GK,LAMF,LB,LCB,LCMF,LDMF,LW,LWB,LWF,RAMF,RB,RCB,RCMF,RDMF,RW,RWB,RWF,Foot_both,Foot_left,Foot_right,Foot_unknown,On loan_no,On loan_yes
542,258,23.0,1000000,13,1061,2.0,2.29,0,2.03,23.67,43.73,65,535,167,0,8.4,7.38,56.32,1.7,15.0,0.51,0.67,0.0,3.73,4.89,1.27,1,0.08,0,0.0,4.07,0.17,2,0.17,0.19,0,0.0,16,1.36,56.25,12.5,0.0,1.53,33.33,0.68,25.0,0.85,40.0,0.25,5.85,46.38,11.88,44.29,3.48,2.71,24.34,1.7,1.61,35.46,81.34,8.31,68.37,8.65,91.18,11.45,84.44,32.06,84.92,1.87,59.09,15.25,32.42,0.17,1.19,0.08,0.0,0.17,50.0,0.59,2.63,61.29,1.44,52.94,0.25,100.0,1.02,0.51,3.9,65.22,0,0,0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,True,False
1163,595,23.0,1000000,11,549,0.0,1.89,2,0.48,31.15,37.37,65,535,191,84,3.28,2.3,71.43,17.21,41.9,0.0,0.0,0.0,1.64,1.78,1.15,1,0.16,0,0.0,2.13,0.0,0,0.0,0.31,0,0.0,10,1.64,30.0,0.0,0.33,0.82,20.0,0.49,0.0,0.33,50.0,0.0,1.97,75.0,6.89,33.33,3.44,0.49,9.18,1.97,0.82,14.59,64.04,4.1,48.0,3.61,72.73,3.77,69.57,13.11,67.5,0.82,40.0,14.6,11.56,0.08,0.33,0.0,0.0,0.0,0.0,0.33,1.97,33.33,0.49,0.0,0.0,0.0,0.49,0.0,0.49,33.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
690,350,26.0,1000000,34,3322,1.0,5.09,0,0.04,17.5,64.09,65,535,184,76,11.6,7.13,73.0,6.56,62.81,0.24,0.34,0.76,6.15,8.5,0.76,3,0.08,0,0.0,0.49,0.03,1,0.03,0.14,0,0.0,23,0.62,47.83,4.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,63.64,1.3,37.5,0.89,0.41,23.0,0.41,0.51,39.09,83.23,15.74,68.16,3.58,93.94,16.61,95.27,33.13,89.45,5.96,48.64,22.53,37.73,0.0,0.08,0.0,0.0,0.03,0.0,0.03,3.96,50.68,0.46,11.76,0.41,26.67,0.08,0.0,6.72,57.66,0,0,0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
703,157,24.0,1000000,15,518,1.0,2.11,0,0.02,28.32,36.81,65,535,192,84,3.65,2.43,64.29,11.64,37.31,0.0,0.0,0.17,2.08,3.03,1.04,2,0.35,0,0.0,1.74,0.17,1,0.17,0.37,0,0.0,9,1.56,55.56,11.111,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.0,1.04,66.67,5.91,32.35,1.56,0.35,8.86,1.74,1.56,12.51,73.61,4.17,75.0,2.43,78.57,2.61,73.33,11.99,76.81,0.17,0.0,12.47,3.82,0.0,0.17,0.0,0.0,0.35,50.0,0.0,2.26,76.92,0.52,66.67,0.17,100.0,0.35,0.0,1.74,60.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
728,374,31.0,1000000,30,1919,0.0,0.43,0,1.97,12.71,56.46,65,535,174,68,8.35,5.3,67.26,1.45,51.61,0.7,0.98,0.28,4.08,5.67,0.84,4,0.19,1,0.05,1.41,0.0,0,0.0,0.02,0,0.0,11,0.52,18.18,0.0,0.0,1.36,51.72,0.47,60.0,0.89,47.37,0.09,0.66,64.29,3.42,46.58,0.61,0.84,27.53,0.33,0.75,40.01,81.95,13.18,70.11,7.88,94.05,12.85,85.04,35.22,86.68,3.52,44.0,18.04,36.25,0.09,0.98,0.0,0.0,0.61,30.77,0.33,6.33,68.89,2.67,47.37,1.31,28.57,0.7,0.66,7.18,75.16,0,0,0,0.0,0.0,0.0,0.47,0.94,0.0,0.0,1.59,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
339,573,25.0,1000000,7,323,1.0,0.16,0,0.0,25.36,50.55,80,573,178,81,9.2,6.69,58.33,5.02,66.67,0.56,0.94,0.28,4.74,7.97,1.39,1,0.28,0,0.0,1.95,0.28,1,0.28,0.04,0,0.0,4,1.11,25.0,25.0,0.0,1.67,33.33,0.0,0.0,1.39,40.0,0.0,2.23,50.0,10.03,38.89,0.56,0.56,26.47,0.28,2.51,42.91,79.87,14.21,68.63,5.02,94.44,17.28,88.71,38.73,83.45,2.51,55.56,17.51,18.49,0.0,0.0,0.0,0.0,0.28,0.0,0.28,7.52,62.96,1.39,40.0,0.56,0.0,0.0,0.56,7.8,71.43,0,0,0,0.0,0.0,0.0,0.56,0.28,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
176,148,24.0,1000000,9,297,1.0,1.96,1,0.08,21.21,40.0,85,585,184,83,4.85,3.94,76.92,3.64,25.0,0.3,0.52,0.3,1.52,2.59,1.21,0,0.0,0,0.0,4.55,0.3,1,0.3,0.6,0,0.0,13,3.94,53.85,7.692,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,66.67,9.7,34.38,4.85,2.42,10.3,0.61,0.91,15.15,82.0,3.33,81.82,3.33,81.82,6.36,80.95,14.24,82.98,0.91,66.67,15.46,15.46,0.03,0.3,0.0,0.3,0.61,0.0,0.3,1.82,83.33,0.91,33.33,0.3,0.0,0.61,0.0,1.82,66.67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
579,76,25.0,1000000,27,2478,7.5,11.32,4,1.28,19.25,33.4,85,585,184,83,2.8,3.23,57.3,4.54,37.6,0.18,0.27,0.04,0.76,1.13,0.98,7,0.25,0,0.0,2.91,0.54,14,0.51,0.41,5,0.18,70,2.54,54.29,21.429,0.15,0.98,33.33,0.36,20.0,0.58,43.75,0.07,2.94,37.04,8.75,26.14,4.43,1.13,9.15,1.56,0.62,13.26,74.79,2.18,73.33,3.49,79.17,4.0,75.45,12.13,77.84,0.18,100.0,16.0,7.28,0.05,0.8,0.0,0.0,0.18,60.0,0.36,0.51,78.57,1.16,62.5,0.0,0.0,0.73,0.29,1.34,83.78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
753,387,24.0,1000000,29,2160,3.0,1.74,0,0.5,26.33,53.16,87,591,194,86,13.33,9.17,62.27,8.21,58.88,1.46,1.99,0.33,6.17,8.43,1.88,6,0.25,0,0.0,1.62,0.13,3,0.13,0.07,2,0.08,22,0.92,36.36,13.636,0.0,0.58,28.57,0.04,0.0,0.54,30.77,0.04,2.38,43.86,4.54,42.2,0.92,1.04,28.67,0.71,0.46,44.38,84.79,15.63,75.73,5.54,94.74,15.75,90.74,39.83,87.66,3.96,64.21,19.36,33.83,0.02,0.33,0.0,0.08,0.38,22.22,0.17,6.71,75.78,1.08,42.31,0.63,13.33,0.25,0.17,6.29,75.5,0,0,0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,False,True,False,True,False
343,148,23.0,1000000,27,2166,7.5,15.0,2,1.78,27.75,36.41,87,594,185,87,3.34,2.47,57.89,3.51,39.51,0.13,0.19,0.13,1.78,2.65,1.21,7,0.29,0,0.0,6.2,0.75,17,0.74,0.65,4,0.17,118,5.12,46.61,14.407,0.09,0.82,36.84,0.3,42.86,0.48,27.27,0.13,5.55,54.69,16.95,35.04,6.37,2.64,15.91,1.99,1.26,23.15,72.66,5.94,62.77,4.9,86.73,6.59,75.66,21.24,74.08,1.08,72.0,15.65,25.77,0.08,1.04,0.09,0.0,1.13,42.31,0.48,2.77,59.38,1.73,60.0,1.0,39.13,1.34,0.3,2.25,86.54,0,0,0,0.0,0.0,0.0,0.04,0.13,0.09,50.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
917,471,33.0,1000000,23,962,0.0,1.03,0,0.5,16.47,47.16,88,597,185,82,5.33,4.58,55.1,2.06,54.55,0.0,0.0,0.19,2.81,5.17,1.12,3,0.28,1,0.09,2.43,0.0,0,0.0,0.1,0,0.0,9,0.84,22.22,0.0,0.0,0.75,50.0,0.19,0.0,0.47,60.0,0.09,2.62,39.29,7.2,38.96,1.96,1.59,31.15,1.22,1.78,37.8,86.39,9.54,79.41,7.48,95.0,11.51,86.18,35.27,88.86,1.78,52.63,14.78,17.53,0.05,0.56,0.19,0.09,1.4,60.0,0.19,4.77,80.39,2.9,61.29,1.68,44.44,1.78,0.37,4.68,78.0,0,0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
227,100,24.0,1000000,33,2214,1.0,1.2,0,0.92,15.28,55.05,91,607,186,80,9.51,6.59,67.28,3.66,42.22,0.08,0.11,0.16,5.0,6.95,1.34,6,0.24,0,0.0,0.98,0.04,1,0.04,0.05,0,0.0,20,0.81,25.0,5.0,0.0,0.73,22.22,0.45,27.27,0.28,14.29,0.12,0.77,68.42,1.95,50.0,0.49,0.77,27.15,0.12,0.73,43.78,80.5,17.64,67.51,4.47,97.27,17.11,89.55,37.68,86.73,5.37,44.7,19.65,32.57,0.04,0.41,0.0,0.04,0.16,50.0,0.12,8.13,67.0,1.26,41.94,0.61,40.0,0.41,0.16,8.21,72.28,0,0,0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.12,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
579,283,28.0,1000000,15,1446,0.0,0.44,0,0.68,15.5,59.84,91,607,188,76,10.27,6.47,75.96,4.05,47.69,0.19,0.21,0.5,5.17,5.87,0.44,2,0.12,0,0.0,0.75,0.0,0,0.0,0.03,0,0.0,8,0.5,0.0,0.0,0.0,0.93,40.0,0.12,50.0,0.81,38.46,0.06,0.75,50.0,2.18,40.0,1.0,1.18,36.16,1.24,0.5,53.9,87.07,23.09,79.51,4.23,97.06,22.28,93.02,45.31,93.27,7.9,55.12,22.02,40.78,0.04,0.19,0.06,0.06,0.0,0.0,0.25,6.22,67.0,1.18,36.84,0.44,42.86,0.44,0.31,10.08,68.52,0,0,0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
1337,687,34.0,1000000,33,2851,1.0,1.47,5,4.92,10.2,43.03,91,607,177,74,7.42,4.17,50.76,0.54,35.29,0.35,0.43,0.25,4.96,6.09,0.6,7,0.22,0,0.0,1.61,0.03,1,0.03,0.05,0,0.0,20,0.63,40.0,5.0,0.16,1.17,32.43,0.22,42.86,0.82,34.62,0.19,1.23,56.41,3.22,41.18,0.57,1.14,33.59,0.51,0.25,47.1,81.3,17.17,68.93,7.04,96.86,16.57,87.24,40.03,87.15,5.93,51.06,19.19,35.84,0.16,1.45,0.13,0.06,0.82,34.62,0.38,9.15,68.28,3.28,49.04,1.58,44.0,1.29,0.41,8.87,76.51,0,0,0,0.0,0.0,0.0,1.01,1.23,0.09,66.67,2.75,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
589,291,25.0,1000000,38,3682,3.0,3.88,1,0.22,14.62,65.22,91,607,190,81,8.6,6.09,74.7,4.57,62.57,0.44,0.56,0.49,3.62,4.62,0.71,4,0.1,0,0.0,0.56,0.07,3,0.07,0.09,0,0.0,24,0.59,33.33,12.5,0.02,0.15,66.67,0.12,60.0,0.02,100.0,0.0,0.37,66.67,1.64,56.72,0.78,1.88,36.35,0.39,0.51,52.85,88.25,22.88,78.74,3.47,97.89,23.25,96.74,43.51,94.44,9.19,59.31,23.92,40.61,0.01,0.12,0.07,0.07,0.02,100.0,0.1,8.92,66.85,1.22,36.0,0.86,34.29,0.44,0.1,11.85,82.27,0,0,0,0.0,0.0,0.0,2.69,0.05,0.05,50.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
1337,117,29.0,1000000,14,605,1.0,0.55,1,1.38,21.12,40.85,91,635,181,78,6.69,4.31,65.52,1.49,60.0,0.15,0.18,0.15,3.72,4.6,0.89,1,0.15,0,0.0,4.31,0.15,1,0.15,0.08,0,0.0,11,1.64,27.27,9.091,0.15,4.61,32.26,3.87,30.77,0.74,40.0,0.89,5.95,40.0,13.24,33.71,2.83,2.08,20.38,3.12,1.34,28.86,71.13,6.84,65.22,7.44,96.0,9.07,57.38,21.57,80.69,2.98,65.0,20.06,27.39,0.2,1.79,0.15,0.0,0.0,0.0,0.74,1.93,76.92,4.91,54.55,0.74,40.0,1.34,1.49,4.61,70.97,0,0,0,0.0,0.0,0.0,0.6,0.45,0.15,0.0,1.04,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
511,242,30.0,1000000,24,1715,1.0,1.95,1,1.41,14.9,53.17,91,645,175,66,7.98,4.99,60.0,1.99,55.26,0.26,0.38,0.16,4.72,6.87,1.1,7,0.37,1,0.05,3.1,0.05,1,0.05,0.1,0,0.0,20,1.05,20.0,5.0,0.05,2.89,40.0,2.83,38.89,0.0,0.0,0.21,2.78,62.26,6.03,55.65,1.68,2.26,28.92,2.68,1.78,37.21,76.16,9.66,54.89,8.24,94.9,13.22,81.35,30.86,82.99,3.57,45.59,19.15,30.13,0.07,0.52,0.05,0.0,0.31,0.0,0.42,4.36,59.04,3.1,44.07,0.79,26.67,0.63,0.94,7.08,68.89,0,0,0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True
671,706,25.0,1000000,17,1506,7.5,9.17,2,1.22,19.3,35.91,91,645,193,98,2.57,2.39,47.5,3.82,53.13,0.06,0.07,0.12,1.37,1.53,1.2,3,0.18,0,0.0,2.27,0.54,9,0.54,0.55,2,0.12,45,2.69,37.78,20.0,0.12,0.3,20.0,0.18,33.33,0.12,0.0,0.0,1.97,51.52,9.44,27.85,4.24,1.14,10.94,1.67,1.14,13.03,74.77,1.79,56.67,3.76,88.89,4.42,70.27,12.49,75.6,0.36,66.67,15.43,14.95,0.07,0.66,0.06,0.0,0.42,42.86,0.3,1.02,64.71,0.66,45.45,0.36,33.33,0.42,0.06,0.84,28.57,0,0,0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
79,706,23.0,1000000,9,672,2.0,2.04,1,1.72,18.08,42.96,91,645,189,85,5.22,5.22,53.85,0.94,57.14,0.4,0.45,0.0,2.01,2.26,0.8,2,0.27,0,0.0,3.75,0.27,2,0.27,0.27,0,0.0,11,1.47,54.55,18.182,0.13,2.54,26.32,1.07,0.0,1.47,45.45,0.4,4.02,56.67,9.64,40.28,3.08,2.28,29.87,2.28,1.61,38.71,78.89,8.84,71.21,9.11,97.06,14.2,70.75,32.81,85.71,3.48,50.0,20.53,47.6,0.23,1.21,0.0,0.0,0.94,0.0,0.54,4.55,76.47,4.02,33.33,1.21,0.0,1.47,0.54,5.76,76.74,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
486,226,30.0,1000000,22,1675,3.0,1.0,0,2.15,12.47,48.28,91,648,180,75,5.0,4.57,55.29,0.91,52.94,0.38,0.43,0.11,2.1,2.4,0.43,3,0.16,0,0.0,1.77,0.16,3,0.16,0.05,0,0.0,12,0.64,41.67,25.0,0.0,1.07,40.0,0.27,40.0,0.81,40.0,0.16,1.4,50.0,4.89,45.05,1.29,0.54,24.66,0.7,1.02,35.84,82.31,11.07,69.42,7.31,95.59,10.16,86.77,31.97,85.88,2.9,55.56,18.15,35.8,0.12,1.24,0.05,0.05,0.54,70.0,0.64,5.1,68.42,2.2,48.78,0.75,42.86,0.91,0.54,5.96,77.48,0,0,0,0.0,0.0,0.0,0.27,0.48,0.05,0.0,0.75,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
426,539,21.0,1000000,18,992,1.0,1.17,2,1.71,27.76,48.37,92,650,184,76,7.8,6.26,59.42,5.99,40.91,0.45,0.6,0.09,3.63,4.78,1.54,0,0.0,0,0.0,2.72,0.09,0,0.0,0.11,0,0.0,12,1.09,33.33,8.333,0.18,1.27,50.0,0.73,50.0,0.54,50.0,0.18,3.72,43.9,12.7,47.14,0.64,1.91,15.88,1.0,2.72,25.49,83.27,7.44,71.95,3.99,97.73,9.8,89.81,22.59,86.75,1.63,61.11,17.79,25.19,0.15,1.18,0.09,0.09,0.36,25.0,0.36,2.9,78.13,1.63,61.11,0.18,0.0,0.36,0.64,2.9,75.0,0,0,0,0.0,0.0,0.0,0.09,1.72,0.18,50.0,3.08,1,100.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True
642,324,24.0,1000000,14,1083,1.0,1.31,1,2.55,21.36,35.02,93,654,177,70,5.48,5.32,37.5,1.83,18.18,0.08,0.1,0.0,3.41,4.05,1.41,3,0.25,0,0.0,3.74,0.08,1,0.08,0.11,0,0.0,21,1.75,23.81,4.762,0.08,3.16,31.58,1.08,38.46,1.99,25.0,0.25,4.32,48.08,10.14,37.7,1.41,0.66,17.29,1.41,1.75,25.84,71.06,8.31,61.0,4.74,94.74,7.81,64.89,19.94,80.0,2.74,51.52,18.71,32.58,0.21,1.91,0.0,0.08,0.75,33.33,0.42,3.41,60.98,4.49,53.7,1.25,33.33,1.16,1.0,5.65,80.88,0,0,0,0.0,0.0,0.0,0.33,3.07,0.33,0.0,2.99,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,True,False,False,False,True
1110,78,31.0,1000000,22,931,0.0,1.74,1,0.08,29.48,31.15,96,660,198,84,2.61,2.32,50.0,6.96,38.89,0.0,0.0,0.1,1.45,2.24,1.16,0,0.0,0,0.0,0.77,0.0,0,0.0,0.17,0,0.0,11,1.06,18.18,0.0,0.1,0.29,0.0,0.1,0.0,0.19,0.0,0.1,0.87,44.44,11.21,25.86,2.8,0.48,7.83,1.26,1.35,14.11,71.92,3.19,57.58,3.77,84.62,3.29,76.47,13.63,73.05,0.19,100.0,13.02,2.9,0.01,0.39,0.1,0.0,0.29,66.67,0.0,1.16,66.67,0.68,57.14,0.29,66.67,0.58,0.0,1.16,66.67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
694,501,19.0,1000000,18,1397,7.5,4.86,0,1.06,29.25,38.33,96,660,178,74,3.93,5.41,51.19,3.16,32.65,0.0,0.0,0.06,1.16,1.82,2.19,4,0.26,0,0.0,4.45,0.58,9,0.58,0.31,2,0.13,37,2.38,48.65,24.324,0.0,1.03,25.0,0.39,33.33,0.64,20.0,0.06,5.54,51.16,14.5,38.22,4.32,2.38,13.08,1.22,1.48,18.23,76.33,3.61,73.21,3.48,90.74,6.96,74.07,16.75,80.38,0.45,42.86,14.74,9.3,0.07,0.58,0.0,0.0,0.19,100.0,0.32,1.93,83.33,1.35,57.14,0.19,100.0,1.16,0.45,2.64,82.93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,True,False
80,36,21.0,1000000,18,1616,2.0,0.35,1,0.76,20.44,48.77,96,660,176,70,9.58,8.69,58.33,2.51,48.89,0.11,0.15,0.22,4.4,5.91,1.39,2,0.11,0,0.0,1.89,0.11,2,0.11,0.02,0,0.0,10,0.56,20.0,20.0,0.06,1.95,25.71,0.11,0.0,1.84,27.27,0.17,2.56,45.65,6.52,41.03,0.78,2.23,30.46,1.39,0.56,43.44,81.03,14.7,73.11,8.58,96.1,13.37,83.75,37.76,87.02,3.79,50.0,18.32,36.41,0.04,0.33,0.0,0.0,0.33,33.33,0.22,5.18,73.12,2.28,46.34,0.5,44.44,0.67,0.5,7.63,67.88,0,0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False,True,False
1026,529,25.0,1000000,29,1554,4.0,5.84,1,0.46,21.66,39.04,96,660,182,78,3.59,3.3,64.91,3.07,39.62,0.06,0.08,0.06,1.39,1.85,0.93,3,0.17,0,0.0,3.01,0.23,4,0.23,0.34,0,0.0,43,2.49,39.53,9.302,0.06,0.93,0.0,0.41,0.0,0.52,0.0,0.17,3.94,51.47,10.83,34.76,3.19,1.68,17.72,0.64,1.62,25.31,77.57,5.62,61.86,7.07,91.8,7.12,77.24,24.09,80.77,0.41,42.86,16.19,11.27,0.03,0.58,0.12,0.0,0.23,0.0,0.06,2.55,72.73,1.16,25.0,0.23,0.0,0.41,0.06,2.26,64.1,0,0,0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
465,529,25.0,1000000,23,1552,1.0,1.92,1,1.25,24.24,39.0,96,663,178,75,5.45,4.47,54.55,1.45,32.0,0.12,0.16,0.12,2.9,3.96,0.81,5,0.29,0,0.0,4.7,0.06,1,0.06,0.11,0,0.0,23,1.33,17.39,4.348,0.06,3.42,40.68,1.39,37.5,2.03,42.86,0.23,6.09,49.52,15.37,38.11,3.31,3.36,20.53,1.28,1.16,31.78,80.47,8.29,74.83,6.55,92.04,10.5,78.45,26.85,85.75,1.74,73.33,15.88,24.21,0.07,0.81,0.06,0.06,0.35,16.67,0.35,2.96,94.12,3.31,63.16,0.52,33.33,1.04,1.33,5.68,76.53,0,0,0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.29,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,False,False,True,False,True,False
12,5,26.0,1000000,31,1497,2.0,4.04,1,0.86,21.52,32.68,99,686,187,77,3.31,2.95,46.94,5.65,34.04,0.3,0.36,0.18,1.62,1.94,1.92,4,0.24,0,0.0,2.59,0.12,2,0.12,0.24,0,0.0,25,1.5,40.0,8.0,0.06,1.62,25.93,0.66,18.18,0.96,31.25,0.24,2.77,52.17,8.3,30.43,2.95,0.66,7.21,1.92,0.6,11.48,61.26,2.65,45.45,2.77,82.61,2.89,56.25,9.62,68.75,0.24,0.0,16.17,5.85,0.05,0.6,0.0,0.0,0.24,50.0,0.24,1.2,35.0,1.2,40.0,0.24,50.0,0.6,0.54,1.14,68.42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1282,103,29.0,1000000,10,641,0.0,0.42,0,0.19,11.93,70.59,99,686,190,79,9.55,5.34,81.58,3.93,71.43,0.7,0.94,0.56,4.49,6.04,0.56,1,0.14,1,0.14,1.12,0.0,0,0.0,0.06,0,0.0,5,0.7,60.0,0.0,0.0,0.28,100.0,0.0,0.0,0.28,100.0,0.0,0.56,75.0,0.98,71.43,0.84,0.7,35.94,0.14,0.56,50.27,94.13,17.55,88.8,1.68,91.67,27.52,97.96,46.05,96.65,3.93,64.29,18.86,31.93,0.03,0.28,0.0,0.0,0.0,0.0,0.28,4.63,81.82,0.84,83.33,0.28,0.0,0.56,0.28,6.6,76.6,0,0,0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
233,103,23.0,1000000,19,1129,1.0,0.43,0,0.56,16.82,49.29,99,686,181,78,7.97,7.17,55.56,1.75,45.45,0.08,0.1,0.48,3.91,4.87,0.56,1,0.08,0,0.0,2.95,0.08,1,0.08,0.03,0,0.0,8,0.64,50.0,12.5,0.0,2.87,38.89,0.08,100.0,2.79,37.14,0.4,2.79,51.43,5.5,44.93,1.12,1.99,29.26,2.15,1.12,37.15,77.9,11.4,60.84,7.81,96.94,11.56,77.93,31.57,84.85,2.87,41.67,17.53,25.67,0.04,0.4,0.0,0.0,0.24,33.33,0.4,4.22,58.49,3.35,50.0,0.16,0.0,0.4,1.12,7.09,67.42,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False,True,False
